Word,Count
adjektivendung,0
hund,0
laufen,0
rennen,0
pallo,0
hinterher,0
dahinter,0
verfilzter,0
läuft,0
hinter,0
sister,0
gray,0
cards,0
alligators,0
village,0
lots,0
cousins,0
brothers,0
sisters,0
aussehend,0
adjektiv,0
näkö,0
somewhat,0
eyes,0
hius,0
twenty,0
cyclops,0
mexico,0
petri,0
drops,0
hankkia,0
besorgen,0
erwerben,0
dativ,0
silmätipat,0
augentropfen,0
kotimatka,0
heimweg,0
gesamtbedeutung,0
besorge,0
deinem,0
bowl,0
suits,0
compounds,0
pertaining,0
wears,0
blond,0
trousers,0
mugs,0
fetch,0
kids,0
spider,0
legs,0
bought,0
jumpers,0
wollpullover,0
villapusero,0
villa,0
wolle,0
pusero,0
pullover,0
objekt,0
siblings,0
lokalkasus,0
mein,0
meinem,0
sisar,0
schwester,0
usta,0
schwestern,0
geschwister,0
times,0
sentences,0
stores,0
barks,0
been,0
christmas,0
sending,0
girls,0
plane,0
lento,0
flug,0
kone,0
maschine,0
flugzeug,0
abfliegen,0
fliegt,0
uhrzeit,0
neun,0
months,0
thirty,0
dogs,0
corners,0
lane,0
motorway,0
vierspurig,0
vier,0
kaista,0
spur,0
fahrstreifen,0
eigenschaft,0
autobahn,0
moottori,0
motor,0
vierspurige,0
address,0
karte,0
adresse,0
karten,0
dwarves,0
apples,0
istä,0
sechs,0
apfel,0
torte,0
mache,0
äpfeln,0
percent,0
candle,0
window,0
matches,0
candles,0
shows,0
kerzen,0
kerze,0
iden,0
itten,0
luku,0
määrä,0
obenauf,0
jahren,0
jahr,0
jahre,0
getting,0
beginnt,0
kalt,0
möglichkeit,0
voisi,0
könnte,0
höflich,0
schließen,0
fenster,0
danke,0
bitte,0
independence,0
accidentally,0
stocking,0
truly,0
lawn,0
woods,0
pirjo’s,0
kept,0
hoitaa,0
gepflegt,0
behandelt,0
grammatik,0
hoita,0
pflegen,0
behandeln,0
kennzeichnung,0
indoors,0
mütze,0
kopf,0
sisä,0
innen,0
präfix,0
hands,0
pours,0
dripping,0
sends,0
friends,0
bored,0
boring,0
dull,0
filme,0
kino,0
freunden,0
kaveri,0
freund,0
zugehörigkeit,0
inch,0
flat,0
screen,0
kaufte,0
kaufen,0
soeben,0
zoll,0
größenangabe,0
tuumainen,0
tuumi,0
flachen,0
flach,0
fernsehbildschirm,0
fernsehen,0
näyttö,0
bildschirm,0
living,0
flacher,0
thirsty,0
having,0
pleasant,0
steht,0
stehen,0
feels,0
knitted,0
sweater,0
packet,0
parcel,0
doing,0
befinden,0
grandmother,0
passes,0
borrows,0
lends,0
permission,0
pyytää,0
fordern,0
herkunft,0
erlaubnis,0
eastern,0
orient,0
a4nsi,0
länsi,0
etel,0
etelä,0
south,0
front,0
outside,0
above,0
underneath,0
